,awayTeam.id,awayTeam.name,group,homeTeam.id,homeTeam.name,id,lastUpdated,matchday,referees,score.duration,score.extraTime.awayTeam,score.extraTime.homeTeam,score.fullTime.awayTeam,score.fullTime.homeTeam,score.halfTime.awayTeam,score.halfTime.homeTeam,score.penalties.awayTeam,score.penalties.homeTeam,score.winner,season.currentMatchday,season.endDate,season.id,season.startDate,stage,status,utcDate
125,1903,Sport Lisboa e Benfica,Group E,678,AFC Ajax,250722,2019-01-11T17:30:11Z,3.0,"[{'id': 43886, 'name': 'Ruddy Buquet', 'nationality': None}, {'id': 43915, 'name': 'Guillaume Debart', 'nationality': None}, {'id': 15547, 'name': 'Julien Pacelli', 'nationality': None}, {'id': 43918, 'name': 'François Letexier', 'nationality': None}, {'id': 43917, 'name': 'Amaury Delerue', 'nationality': None}, {'id': 43884, 'name': 'Cyril Gringore', 'nationality': None}]",REGULAR,,,0.0,1.0,0.0,0.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-10-23T19:00:00Z
126,523,Olympique Lyonnais,Group F,2,TSG 1899 Hoffenheim,250733,2019-01-16T12:30:11Z,3.0,"[{'id': 3157, 'name': 'Alberto Undiano', 'nationality': None}, {'id': 43872, 'name': 'Roberto Alonso', 'nationality': None}, {'id': 32243, 'name': 'Raúl Cabañero', 'nationality': None}, {'id': 58184, 'name': 'José Luis Munuera', 'nationality': None}, {'id': 106, 'name': 'José Sánchez', 'nationality': None}, {'id': 3158, 'name': 'Iñigo Prieto', 'nationality': None}]",REGULAR,,,3.0,3.0,1.0,1.0,,,DRAW,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-10-23T19:00:00Z
127,65,Manchester City FC,Group F,1887,FK Shakhtar Donetsk,250734,2019-01-11T17:30:11Z,3.0,"[{'id': 43843, 'name': 'Carlos del Cerro', 'nationality': None}, {'id': 43844, 'name': 'Juan Carlos Yuste', 'nationality': None}, {'id': 82, 'name': 'Roberto Díaz', 'nationality': None}, {'id': 56971, 'name': 'Santiago Jaime', 'nationality': None}, {'id': 81, 'name': 'Juan Martínez', 'nationality': None}]",REGULAR,,,3.0,0.0,2.0,0.0,,,AWAY_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-10-23T19:00:00Z
128,1881,FC Viktoria Plzeň,Group G,86,Real Madrid CF,250745,2019-01-11T17:30:12Z,3.0,"[{'id': 40663, 'name': 'Orel Grinfeeld', 'nationality': None}, {'id': 40820, 'name': 'Ziv Adler', 'nationality': None}, {'id': 64594, 'name': 'Roy Hassan', 'nationality': None}, {'id': 41353, 'name': 'Idan Yarkoni', 'nationality': None}, {'id': 41088, 'name': 'Dvir Shimon', 'nationality': None}, {'id': 42060, 'name': 'Eitan Shmuelevich', 'nationality': None}]",REGULAR,,,1.0,2.0,0.0,1.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-10-23T19:00:00Z
129,1900,PFC CSKA Moskva,Group G,100,AS Roma,250746,2019-01-11T17:30:12Z,3.0,"[{'id': 43905, 'name': 'Tasos Sidiropoulos', 'nationality': None}, {'id': 43906, 'name': 'Polychronis Kostaras', 'nationality': None}, {'id': 43907, 'name': 'Lazaros Dimitriadis', 'nationality': None}, {'id': 98482, 'name': None, 'nationality': None}, {'id': 79689, 'name': 'Anastasios Papapetrou', 'nationality': None}, {'id': 43835, 'name': 'Damianos Efthimiadis', 'nationality': None}]",REGULAR,,,0.0,3.0,0.0,2.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-10-23T19:00:00Z
130,109,Juventus FC,Group H,66,Manchester United FC,250758,2019-01-11T17:30:12Z,3.0,"[{'id': 9371, 'name': 'Milorad Mažić', 'nationality': None}, {'id': 9372, 'name': 'Milovan Ristić', 'nationality': None}, {'id': 56231, 'name': 'Dalibor Đurđević', 'nationality': None}, {'id': 9376, 'name': 'Danilo Grujić', 'nationality': None}, {'id': 9375, 'name': 'Nenad Djokic', 'nationality': None}]",REGULAR,,,1.0,0.0,1.0,0.0,,,AWAY_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-10-23T19:00:00Z
131,548,AS Monaco FC,Group A,851,Club Brugge KV,250673,2019-01-11T17:30:09Z,3.0,"[{'id': 11605, 'name': 'Michael Oliver', 'nationality': None}, {'id': 11564, 'name': 'Stuart Burt', 'nationality': None}, {'id': 11488, 'name': 'Simon Bennett', 'nationality': None}, {'id': 11610, 'name': 'Andre Marriner', 'nationality': None}, {'id': 11520, 'name': 'Paul Tierney', 'nationality': None}, {'id': 11530, 'name': 'Lee Betts', 'nationality': None}]",REGULAR,,,1.0,1.0,1.0,1.0,,,DRAW,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-10-24T16:55:00Z
132,73,Tottenham Hotspur FC,Group B,674,PSV,250686,2019-01-11T17:30:09Z,3.0,"[{'id': 9351, 'name': 'Slavko Vinčić', 'nationality': None}, {'id': 9349, 'name': 'Tomaž Klančnik', 'nationality': None}, {'id': 43934, 'name': 'Andraž Kovačič', 'nationality': None}, {'id': 43937, 'name': 'Roberto Ponis', 'nationality': None}, {'id': 43936, 'name': 'Rade Obrenović', 'nationality': None}, {'id': 43959, 'name': 'Matej Žunič', 'nationality': None}]",REGULAR,,,2.0,2.0,1.0,1.0,,,DRAW,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-10-24T16:55:00Z
133,78,Club Atlético de Madrid,Group A,4,BV Borussia 09 Dortmund,250674,2019-01-11T17:30:09Z,3.0,"[{'id': 11580, 'name': 'Anthony Taylor', 'nationality': None}, {'id': 11581, 'name': 'Gary Beswick', 'nationality': None}, {'id': 11615, 'name': 'Adam Nunn', 'nationality': None}, {'id': 11551, 'name': 'Martin Atkinson', 'nationality': None}, {'id': 11494, 'name': 'Stuart Attwell', 'nationality': None}, {'id': 11547, 'name': 'Stephen Child', 'nationality': None}]",REGULAR,,,0.0,4.0,0.0,1.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-10-24T19:00:00Z
134,108,FC Internazionale Milano,Group B,81,FC Barcelona,250685,2019-01-11T17:30:09Z,3.0,"[{'id': 36314, 'name': 'Ovidiu Hațegan', 'nationality': None}, {'id': 36316, 'name': 'Octavian Șovre', 'nationality': None}, {'id': 36837, 'name': 'Sebastian Gheorghe', 'nationality': None}, {'id': 36425, 'name': 'Constantin Colțescu', 'nationality': None}, {'id': 15581, 'name': 'Radu Petrescu', 'nationality': None}, {'id': 15582, 'name': 'Adrian Ghinguleac', 'nationality': None}]",REGULAR,,,0.0,2.0,0.0,1.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-10-24T19:00:00Z
135,7283,FK Crvena Zvezda,Group C,64,Liverpool FC,250697,2019-01-11T17:30:10Z,3.0,"[{'id': 15408, 'name': 'Daniel Siebert', 'nationality': None}, {'id': 15409, 'name': 'Jan Seidel', 'nationality': None}, {'id': 43880, 'name': 'Rafael Foltyn', 'nationality': None}, {'id': 337, 'name': 'Patrick Ittrich', 'nationality': None}, {'id': 57539, 'name': 'Tobias Welz', 'nationality': None}, {'id': 15747, 'name': 'Christian Gittelmann', 'nationality': None}]",REGULAR,,,0.0,4.0,0.0,2.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-10-24T19:00:00Z
136,113,SSC Napoli,Group C,524,Paris Saint-Germain FC,250698,2019-01-11T17:30:10Z,3.0,"[{'id': 43878, 'name': 'Felix Zwayer', 'nationality': None}, {'id': 43923, 'name': 'Thorsten Schiffner', 'nationality': None}, {'id': 43879, 'name': 'Marco Achmüller', 'nationality': None}, {'id': 9567, 'name': 'Sascha Stegemann', 'nationality': None}, {'id': 43943, 'name': 'Tobias Stieler', 'nationality': None}, {'id': 8827, 'name': 'Eduard Beitinger', 'nationality': None}]",REGULAR,,,2.0,2.0,1.0,0.0,,,DRAW,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-10-24T19:00:00Z
137,6,FC Schalke 04,Group D,610,Galatasaray SK,250709,2019-01-11T17:30:10Z,3.0,"[{'id': 43926, 'name': 'Benoît Bastien', 'nationality': None}, {'id': 43885, 'name': 'Hicham Zakrani', 'nationality': None}, {'id': 43927, 'name': 'Frédéric Haquette', 'nationality': None}, {'id': 43928, 'name': 'Jérôme Miguelgorry', 'nationality': None}, {'id': 15545, 'name': 'Benoît Millot', 'nationality': None}]",REGULAR,,,0.0,0.0,0.0,0.0,,,DRAW,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-10-24T19:00:00Z
138,503,FC Porto,Group D,5455,FK Lokomotiv Moskva,250710,2019-01-11T17:30:10Z,3.0,"[{'id': 34948, 'name': 'Bobby Madden', 'nationality': None}, {'id': 57225, 'name': 'Francis Connor', 'nationality': None}, {'id': 35315, 'name': 'Alan Mulvanny', 'nationality': None}, {'id': 34448, 'name': 'John Beaton', 'nationality': None}, {'id': 43536, 'name': 'Alan Muir', 'nationality': None}, {'id': 15508, 'name': 'Dougie Potter', 'nationality': None}]",REGULAR,,,3.0,1.0,2.0,1.0,,,AWAY_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-10-24T19:00:00Z
139,851,Club Brugge KV,Group A,548,AS Monaco FC,250675,2019-01-11T17:30:09Z,4.0,"[{'id': 82279, 'name': 'Artur Dias', 'nationality': None}, {'id': 37626, 'name': 'Rui Licínio Barbosa Tavares', 'nationality': None}, {'id': 37714, 'name': 'Paulo Soares', 'nationality': None}, {'id': 38806, 'name': 'João Pedro Pinheiro', 'nationality': None}, {'id': 37862, 'name': 'Hugo Miguel', 'nationality': None}]",REGULAR,,,4.0,0.0,3.0,0.0,,,AWAY_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-06T17:55:00Z
140,64,Liverpool FC,Group C,7283,FK Crvena Zvezda,250699,2019-01-11T17:30:10Z,4.0,"[{'id': 43869, 'name': 'Antonio Matéu', 'nationality': None}, {'id': 134, 'name': 'Pau Cebrián', 'nationality': None}, {'id': 82, 'name': 'Roberto Díaz', 'nationality': None}, {'id': 15625, 'name': 'Alejandro Hernández', 'nationality': None}, {'id': 43843, 'name': 'Carlos del Cerro', 'nationality': None}, {'id': 43873, 'name': 'Diego Barbero', 'nationality': None}]",REGULAR,,,0.0,2.0,0.0,2.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-06T17:55:00Z
141,4,BV Borussia 09 Dortmund,Group A,78,Club Atlético de Madrid,250676,2019-01-11T17:30:09Z,4.0,"[{'id': 11116, 'name': 'Daniele Orsato', 'nationality': None}, {'id': 11037, 'name': 'Lorenzo Manganelli', 'nationality': None}, {'id': 11069, 'name': 'Fabiano Preti', 'nationality': None}, {'id': 11057, 'name': 'Paolo Mazzoleni', 'nationality': None}, {'id': 11079, 'name': 'Marco Guida', 'nationality': None}, {'id': 10991, 'name': 'Giorgio Peretti', 'nationality': None}]",REGULAR,,,0.0,2.0,0.0,1.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-06T20:00:00Z
142,674,PSV,Group B,73,Tottenham Hotspur FC,250687,2019-01-11T17:30:09Z,4.0,"[{'id': 43958, 'name': 'Filip Glova', 'nationality': None}, {'id': 15643, 'name': 'Peter Kráľovič', 'nationality': None}, {'id': 43957, 'name': 'Branislav Hancko', 'nationality': None}, {'id': 96978, 'name': None, 'nationality': None}, {'id': 43954, 'name': 'Ivan Kružliak', 'nationality': None}, {'id': 43956, 'name': 'Tomáš Somoláni', 'nationality': None}]",REGULAR,,,1.0,2.0,1.0,0.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-06T20:00:00Z
143,81,FC Barcelona,Group B,108,FC Internazionale Milano,250688,2019-01-11T17:30:09Z,4.0,"[{'id': 43888, 'name': 'Szymon Marciniak', 'nationality': None}, {'id': 43889, 'name': 'Paweł Sokolnicki', 'nationality': None}, {'id': 43890, 'name': 'Tomasz Listkiewicz', 'nationality': None}, {'id': 43893, 'name': 'Tomasz Musiał', 'nationality': None}, {'id': 11079, 'name': 'Marco Guida', 'nationality': None}, {'id': 11057, 'name': 'Paolo Mazzoleni', 'nationality': None}, {'id': 43892, 'name': 'Paweł Raczkowski', 'nationality': None}, {'id': 43891, 'name': 'Radosław Siejka', 'nationality': None}]",REGULAR,,,1.0,1.0,0.0,0.0,,,DRAW,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-06T20:00:00Z
144,524,Paris Saint-Germain FC,Group C,113,SSC Napoli,250700,2019-01-11T17:30:10Z,4.0,"[{'id': 9558, 'name': 'Björn Kuipers', 'nationality': None}, {'id': 9559, 'name': 'Sander van Roekel', 'nationality': None}, {'id': 9560, 'name': 'Erwin Zeinstra', 'nationality': None}, {'id': 15152, 'name': 'Pol van Boekel', 'nationality': None}, {'id': 43861, 'name': 'Dennis Higler', 'nationality': None}, {'id': 43847, 'name': 'Charles Schaap', 'nationality': None}]",REGULAR,,,1.0,1.0,1.0,0.0,,,DRAW,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-06T20:00:00Z
145,610,Galatasaray SK,Group D,6,FC Schalke 04,250711,2019-01-11T17:30:10Z,4.0,"[{'id': 34579, 'name': 'William Collum', 'nationality': None}, {'id': 35163, 'name': 'David McGeachie', 'nationality': None}, {'id': 34580, 'name': 'Graeme Stewart', 'nationality': None}, {'id': 15510, 'name': 'Nick Walsh', 'nationality': None}, {'id': 15507, 'name': 'Andrew Dallas', 'nationality': None}]",REGULAR,,,0.0,2.0,0.0,1.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-06T20:00:00Z
146,5455,FK Lokomotiv Moskva,Group D,503,FC Porto,250712,2019-01-11T17:30:10Z,4.0,"[{'id': 11029, 'name': 'Davide Massa', 'nationality': None}, {'id': 11058, 'name': 'Mauro Tonolini', 'nationality': None}, {'id': 11055, 'name': 'Filippo Meli', 'nationality': None}, {'id': 11065, 'name': 'Daniele Doveri', 'nationality': None}, {'id': 11054, 'name': 'Massimiliano Irrati', 'nationality': None}, {'id': 11048, 'name': 'Alberto Tegoni', 'nationality': None}]",REGULAR,,,1.0,4.0,0.0,2.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-06T20:00:00Z
147,100,AS Roma,Group G,1900,PFC CSKA Moskva,250747,2019-01-11T17:30:12Z,4.0,"[{'id': 30687, 'name': 'Cüneyt Çakιr', 'nationality': None}, {'id': 30688, 'name': 'Bahattin Duran', 'nationality': None}, {'id': 30689, 'name': 'Tarık Ongun', 'nationality': None}, {'id': 30438, 'name': 'Baris Şimşek', 'nationality': None}, {'id': 30645, 'name': 'Hüseyin Göçek', 'nationality': None}]",REGULAR,,,2.0,1.0,1.0,0.0,,,AWAY_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-07T17:55:00Z
148,1871,BSC Young Boys,Group H,95,Valencia CF,250759,2019-01-11T17:30:12Z,4.0,"[{'id': 37278, 'name': 'István Kovács', 'nationality': None}, {'id': 36700, 'name': 'Vasile Marinescu', 'nationality': None}, {'id': 36546, 'name': 'Mihai Artene', 'nationality': None}, {'id': 36478, 'name': 'Horațiu Fesnic', 'nationality': None}, {'id': 37162, 'name': 'Marius Avram', 'nationality': None}, {'id': 36481, 'name': 'Alexandru Cerei', 'nationality': None}]",REGULAR,,,1.0,3.0,1.0,2.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-07T17:55:00Z
149,1899,PAE AEK,Group E,5,FC Bayern München,250723,2019-01-11T17:30:11Z,4.0,"[{'id': 9350, 'name': 'Matej Jug', 'nationality': None}, {'id': 43959, 'name': 'Matej Žunič', 'nationality': None}, {'id': 43960, 'name': 'Manuel Vidali', 'nationality': None}, {'id': 81776, 'name': 'Nejc Kajtazović', 'nationality': None}, {'id': 9351, 'name': 'Slavko Vinčić', 'nationality': None}, {'id': 43961, 'name': 'Tomislav Pospeh', 'nationality': None}]",REGULAR,,,0.0,2.0,0.0,1.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-07T20:00:00Z
150,678,AFC Ajax,Group E,1903,Sport Lisboa e Benfica,250724,2019-01-11T17:30:11Z,4.0,"[{'id': 10988, 'name': 'Gianluca Rocchi', 'nationality': None}, {'id': 11056, 'name': 'Elenito Di Liberatore', 'nationality': None}, {'id': 11051, 'name': 'Matteo Passeri', 'nationality': None}, {'id': 11060, 'name': 'Marco Di Bello', 'nationality': None}, {'id': 11047, 'name': 'Luca Banti', 'nationality': None}, {'id': 10992, 'name': 'Stefano Alassio', 'nationality': None}]",REGULAR,,,1.0,1.0,0.0,1.0,,,DRAW,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-07T20:00:00Z
151,1887,FK Shakhtar Donetsk,Group F,65,Manchester City FC,250735,2019-01-11T17:30:11Z,4.0,"[{'id': 43914, 'name': 'Sándor Andó-Szabó', 'nationality': None}, {'id': 43911, 'name': 'György Ring', 'nationality': None}, {'id': 43827, 'name': 'Tamás Bognár', 'nationality': None}, {'id': 43913, 'name': 'Péter Berettyán', 'nationality': None}, {'id': 43910, 'name': 'Viktor Kassai', 'nationality': None}, {'id': 43912, 'name': 'Vencel Tóth', 'nationality': None}]",REGULAR,,,0.0,6.0,0.0,2.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-07T20:00:00Z
152,2,TSG 1899 Hoffenheim,Group F,523,Olympique Lyonnais,250736,2019-01-11T17:30:11Z,4.0,"[{'id': 43899, 'name': 'Danny Makkelie', 'nationality': None}, {'id': 43874, 'name': 'Mario Diks', 'nationality': None}, {'id': 43900, 'name': 'Hessel Steegstra', 'nationality': None}, {'id': 9561, 'name': 'Allard Lindhout', 'nationality': None}, {'id': 43902, 'name': 'Kevin Blom', 'nationality': None}, {'id': 43860, 'name': 'Joost van Zuilen', 'nationality': None}]",REGULAR,,,2.0,2.0,0.0,2.0,,,DRAW,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-07T20:00:00Z
153,86,Real Madrid CF,Group G,1881,FC Viktoria Plzeň,250748,2019-01-11T17:30:12Z,4.0,"[{'id': 8825, 'name': 'Deniz Aytekin', 'nationality': None}, {'id': 8827, 'name': 'Eduard Beitinger', 'nationality': None}, {'id': 43880, 'name': 'Rafael Foltyn', 'nationality': None}, {'id': 9567, 'name': 'Sascha Stegemann', 'nationality': None}, {'id': 43879, 'name': 'Marco Achmüller', 'nationality': None}, {'id': 15408, 'name': 'Daniel Siebert', 'nationality': None}]",REGULAR,,,5.0,0.0,4.0,0.0,,,AWAY_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-07T20:00:00Z
154,66,Manchester United FC,Group H,109,Juventus FC,250760,2019-01-11T17:30:12Z,4.0,"[{'id': 36314, 'name': 'Ovidiu Hațegan', 'nationality': None}, {'id': 36316, 'name': 'Octavian Șovre', 'nationality': None}, {'id': 36837, 'name': 'Sebastian Gheorghe', 'nationality': None}, {'id': 36425, 'name': 'Constantin Colțescu', 'nationality': None}, {'id': 15582, 'name': 'Adrian Ghinguleac', 'nationality': None}, {'id': 15581, 'name': 'Radu Petrescu', 'nationality': None}]",REGULAR,,,2.0,1.0,0.0,0.0,,,AWAY_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-07T20:00:00Z
155,678,AFC Ajax,Group E,1899,PAE AEK,250725,2019-01-11T17:30:11Z,5.0,"[{'id': 11605, 'name': 'Michael Oliver', 'nationality': None}, {'id': 11564, 'name': 'Stuart Burt', 'nationality': None}, {'id': 11488, 'name': 'Simon Bennett', 'nationality': None}, {'id': 11610, 'name': 'Andre Marriner', 'nationality': None}, {'id': 11547, 'name': 'Stephen Child', 'nationality': None}, {'id': 11520, 'name': 'Paul Tierney', 'nationality': None}]",REGULAR,,,2.0,0.0,0.0,0.0,,,AWAY_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-27T17:55:00Z
156,1881,FC Viktoria Plzeň,Group G,1900,PFC CSKA Moskva,250749,2019-01-11T17:30:12Z,5.0,"[{'id': 43899, 'name': 'Danny Makkelie', 'nationality': None}, {'id': 43874, 'name': 'Mario Diks', 'nationality': None}, {'id': 43900, 'name': 'Hessel Steegstra', 'nationality': None}, {'id': 43716, 'name': 'Jochem Kamphuis', 'nationality': None}, {'id': 15153, 'name': 'Rob van de Ven', 'nationality': None}, {'id': 43902, 'name': 'Kevin Blom', 'nationality': None}]",REGULAR,,,2.0,1.0,0.0,1.0,,,AWAY_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-27T17:55:00Z
157,1903,Sport Lisboa e Benfica,Group E,5,FC Bayern München,250726,2019-01-11T17:30:11Z,5.0,"[{'id': 11116, 'name': 'Daniele Orsato', 'nationality': None}, {'id': 11037, 'name': 'Lorenzo Manganelli', 'nationality': None}, {'id': 11069, 'name': 'Fabiano Preti', 'nationality': None}, {'id': 11079, 'name': 'Marco Guida', 'nationality': None}, {'id': 11057, 'name': 'Paolo Mazzoleni', 'nationality': None}, {'id': 11007, 'name': 'Alessandro Costanzo', 'nationality': None}]",REGULAR,,,1.0,5.0,0.0,3.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-27T20:00:00Z
158,1887,FK Shakhtar Donetsk,Group F,2,TSG 1899 Hoffenheim,250737,2019-01-16T12:30:11Z,5.0,"[{'id': 43954, 'name': 'Ivan Kružliak', 'nationality': None}, {'id': 43956, 'name': 'Tomáš Somoláni', 'nationality': None}, {'id': 43957, 'name': 'Branislav Hancko', 'nationality': None}, {'id': 43958, 'name': 'Filip Glova', 'nationality': None}, {'id': 15643, 'name': 'Peter Kráľovič', 'nationality': None}, {'id': 96978, 'name': None, 'nationality': None}]",REGULAR,,,3.0,2.0,2.0,2.0,,,AWAY_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-27T20:00:00Z
159,65,Manchester City FC,Group F,523,Olympique Lyonnais,250738,2019-01-11T17:30:12Z,5.0,"[{'id': 10988, 'name': 'Gianluca Rocchi', 'nationality': None}, {'id': 11056, 'name': 'Elenito Di Liberatore', 'nationality': None}, {'id': 11058, 'name': 'Mauro Tonolini', 'nationality': None}, {'id': 11065, 'name': 'Daniele Doveri', 'nationality': None}, {'id': 11047, 'name': 'Luca Banti', 'nationality': None}]",REGULAR,,,2.0,2.0,0.0,0.0,,,DRAW,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-27T20:00:00Z
160,86,Real Madrid CF,Group G,100,AS Roma,250750,2019-01-11T17:30:12Z,5.0,"[{'id': 9374, 'name': 'Clément Turpin', 'nationality': None}, {'id': 43883, 'name': 'Nicolas Danos', 'nationality': None}, {'id': 43884, 'name': 'Cyril Gringore', 'nationality': None}, {'id': 43887, 'name': 'Nicolas Rainville', 'nationality': None}, {'id': 43886, 'name': 'Ruddy Buquet', 'nationality': None}, {'id': 43885, 'name': 'Hicham Zakrani', 'nationality': None}]",REGULAR,,,2.0,0.0,0.0,0.0,,,AWAY_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-27T20:00:00Z
161,1871,BSC Young Boys,Group H,66,Manchester United FC,250761,2019-01-11T17:30:12Z,5.0,"[{'id': 43875, 'name': 'Felix Brych', 'nationality': None}, {'id': 43876, 'name': 'Mark Borsch', 'nationality': None}, {'id': 43877, 'name': 'Stefan Lupp', 'nationality': None}, {'id': 15821, 'name': 'Marco Fritz', 'nationality': None}, {'id': 15746, 'name': 'Bastian Dankert', 'nationality': None}]",REGULAR,,,0.0,1.0,0.0,0.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-27T20:00:00Z
162,95,Valencia CF,Group H,109,Juventus FC,250762,2019-01-11T17:30:13Z,5.0,"[{'id': 34579, 'name': 'William Collum', 'nationality': None}, {'id': 35163, 'name': 'David McGeachie', 'nationality': None}, {'id': 34580, 'name': 'Graeme Stewart', 'nationality': None}, {'id': 15510, 'name': 'Nick Walsh', 'nationality': None}, {'id': 15507, 'name': 'Andrew Dallas', 'nationality': None}]",REGULAR,,,0.0,1.0,0.0,0.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-27T20:00:00Z
163,548,AS Monaco FC,Group A,78,Club Atlético de Madrid,250677,2019-01-11T17:30:09Z,5.0,"[{'id': 55915, 'name': 'Mattias Gestranius', 'nationality': None}, {'id': 15658, 'name': 'Jan-Peter Aravirta', 'nationality': None}, {'id': 55917, 'name': 'Mikko Alakare', 'nationality': None}, {'id': 15660, 'name': 'Dennis Antamo', 'nationality': None}, {'id': 56143, 'name': 'Antti Munukka', 'nationality': None}]",REGULAR,,,0.0,2.0,0.0,2.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-28T17:55:00Z
164,610,Galatasaray SK,Group D,5455,FK Lokomotiv Moskva,250713,2019-01-11T17:30:10Z,5.0,"[{'id': 43869, 'name': 'Antonio Matéu', 'nationality': None}, {'id': 134, 'name': 'Pau Cebrián', 'nationality': None}, {'id': 82, 'name': 'Roberto Díaz', 'nationality': None}, {'id': 15625, 'name': 'Alejandro Hernández', 'nationality': None}, {'id': 43864, 'name': 'Javier Estrada', 'nationality': None}]",REGULAR,,,0.0,2.0,0.0,1.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-28T17:55:00Z
165,851,Club Brugge KV,Group A,4,BV Borussia 09 Dortmund,250678,2019-01-11T17:30:09Z,5.0,"[{'id': 43948, 'name': 'Gediminas Mažeika', 'nationality': None}, {'id': 43949, 'name': 'Vytautas Šimkus', 'nationality': None}, {'id': 43950, 'name': 'Vytenis Kazlauskas', 'nationality': None}, {'id': 40217, 'name': 'Manfredas Lukjančukas', 'nationality': None}, {'id': 43952, 'name': 'Donatas Rumšas', 'nationality': None}]",REGULAR,,,0.0,0.0,0.0,0.0,,,DRAW,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-28T20:00:00Z
166,108,FC Internazionale Milano,Group B,73,Tottenham Hotspur FC,250689,2019-01-11T17:30:09Z,5.0,"[{'id': 30687, 'name': 'Cüneyt Çakιr', 'nationality': None}, {'id': 30688, 'name': 'Bahattin Duran', 'nationality': None}, {'id': 30689, 'name': 'Tarık Ongun', 'nationality': None}, {'id': 30438, 'name': 'Baris Şimşek', 'nationality': None}, {'id': 30813, 'name': 'Mustafa Eyisoy', 'nationality': None}, {'id': 30645, 'name': 'Hüseyin Göçek', 'nationality': None}]",REGULAR,,,0.0,1.0,0.0,0.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-28T20:00:00Z
